token,lidar_pc_token,track_token,next_token,prev_token,x,y,z,width,length,height,vx,vy,vz,yaw,confidence
b'\xb2\xc7HO\xc39]\xaf',b'\x95G\xac\xd3Y\xb9W\xb9',b'/ji\xa7\x97\xecQU',b'\xc9\xa1\xd4Gw\x10Q\xda',b'\x0f\xe0cy\xd4\x12S\xfb',365214.3672136794,143598.1485625318,26.025487145524032,0.7774062487740739,0.942692718574669,1.7015262240219482,1.3556849324882452,0.13039278381586183,-0.03760987033112351,0.07097415327617629,0.8791675947845804
b'\x7fL4\xb2\xb6\x0bU\xac',b'\x95G\xac\xd3Y\xb9W\xb9',"b'\xf9BGe)""^\x89'",b'\x00\xfd\xa3\x9d\x14zR\xa3',b'\x94\xa3\xf0hT\xa1W\xe2',365187.2006238286,143604.5250504264,26.89114550451749,0.8018527264598735,0.9300967039950282,1.8016366493201244,-0.7876494187958465,0.8320399657351444,0.03727063183075473,2.384096311063608,0.8475833279909779
b'K\r+E\xc3]U\xb2',b'\x95G\xac\xd3Y\xb9W\xb9',b'kR\xb8l\xf4BZ\xfa',b'Xp\xeaR\xad/T\x9f',b'\x05\x90\xad\x84\xb6\xabS\x7f',365209.1676411537,143599.99703728894,26.23547862969372,0.7688935924804918,0.9159343080071806,1.7109902477061665,-1.3595300348707082,0.16911675631316733,0.0467958594776207,3.0064322521232265,0.892594631091907
b'Yu\n\xa2\x06\xe9Q\xf2',b'\x95G\xac\xd3Y\xb9W\xb9',"b'a.""\xc3jqX\x17'",b'\xc5m\xae2v\xac_\xb5',b'\x8ej<k\xfb\xf9P\x83',365186.9597820772,143603.77543809894,26.874229531170013,0.7931654963108741,0.9208283004985572,1.7950467231017493,-0.8335375765368431,0.789562046231033,0.03791014330240075,2.422437140392425,0.8610100530752387
b'\x92\xe5\x13\t}G]*',b'\x95G\xac\xd3Y\xb9W\xb9',b'\xd5\x81v_\xb0\xe1[\xa3',b'\xbe\xad#\xc4\xdb\x16ZQ',b'\xe0\x10\xe2\x10\x1b\x81[\xc8',365212.6274219368,143586.8589594494,26.0949963192794,1.8770170211791992,4.581064701080322,1.5768530368804932,0.0,0.0,0.0,-1.7632393980049013,1.0
b':\x87D\xf0\x8a\xe2PD',b'\x95G\xac\xd3Y\xb9W\xb9',b'M\xa4\x94\xf2\x14Z[\x82',b'\x8e\xefV\x82\xac\x0e[\x0f',b'\xd6\x18ss\n\x87^\xbc',365208.9915946469,143601.58856601996,26.2407483736653,0.80741550401007,0.9211486559915628,1.6789268991338635,-1.4988973759195574,0.03893525713275562,0.04979107171008322,3.0863371508705324,0.887956204109568
b'\xc4_JeY\x01Xc',b'\x95G\xac\xd3Y\xb9W\xb9',b'\x19\xba\xd0P\x93\x92Zp',b'\x89\xdcU\xd8\xc1\x01\\\n',b'\x1e\xdfi\xdd\x80\xe9Wf',365203.83663084434,143598.89572007678,26.272382816306713,0.8239825829207502,1.0848146479092051,1.8254745731310107,1.5500774708939253,-0.036693695959899165,-0.04726026911376582,-0.07251465307688942,0.87671783292488
b'`h\xebAC<P\x95',b'\x95G\xac\xd3Y\xb9W\xb9',b'^T\xf2\xa9x0\\\xad',b'\xf0!-O\xf7\x15^L',b'zo\x92\x17\x88\x99X\xf0',365184.73450490355,143570.62500119166,26.16907436771221,0.4219094558795462,0.41439960849934193,0.8200925221489215,0.00018778499169646223,-0.000200059808299264,0.00010806264460607106,-2.506498748033378,0.9074722649474054
b'\x14U\x84*\nUUB',b'\x95G\xac\xd3Y\xb9W\xb9',b'\xbc#\x80~\xb2MU\xec',b'J\x02\xcf\x7fX\x19\\\xdf',b'C\\\xca\xbf{\x13Z\xc6',365184.3038646252,143570.31675055026,26.149960663233532,0.4093026901453279,0.4016273530560985,0.7951906670837381,-0.0026255394214953712,-0.0006480986321107066,6.341920224080727e-05,0.6478809248658601,0.9388545263113565
b'\xff\xff\xc6D}\xf7\\\x0c',b'\x95G\xac\xd3Y\xb9W\xb9',b'\x00R\xeb\x00\xb8\xb6P\xb7',"b""'E\xa8\x86\xc9LU\x9b""",b'\xba\xdc\x16\xb7\xc6\x06Z\x82',365185.65603956446,143536.7438444231,26.422960158397068,0.9763552564897009,2.0682555917471626,1.7454677883455123,0.018754940514151615,-0.01700943403462863,0.05765059197136233,-1.9955833971511308,0.9075080416529763
b'\x0f\x80\xcd\xe7\xdai_\xab',b'\x95G\xac\xd3Y\xb9W\xb9',b'su\xf1(\x86\xe3Q\x8a',b'\xbdd\xcb\xad\xcc\xea^q',b'\xfd\xcb\x9e]q|\\\xa0',365190.8856054526,143533.9079073575,26.015614765845687,0.3877119632117821,0.3839656212121144,0.7708262283184124,-0.00044589475706080647,-0.00031808210573430024,4.509840881135175e-05,-0.05556540019710665,0.884839840821863
b'H\xa0\xc7\x12\x0cqUl',b'\x95G\xac\xd3Y\xb9W\xb9',b'\xe6c\xf8\x10\xee\xfb_h',b'\xb7nHo\xe4\xc8QI',b'[\x13*\x1a\xf3\x86\\W',365190.723750352,143531.9268081371,26.009257422867787,0.3515829119091993,0.3480128354904553,0.7314780382276432,0.0005064062091087449,0.00033811004541003925,5.0598079433635206e-05,-1.2372698077875788,0.8863421587358703
b'\xe1\x7f\xb5\xc5M\xc0V\xa4',b'\x95G\xac\xd3Y\xb9W\xb9',b'\xbc\xe76\xb7\xd0\xa1QF',"b'\xe2\x1f^\xfaK\xbaR""'",b'/\xec\x9ce\x02\xf8Uf',365189.3003635519,143532.42690088766,26.260173874478657,0.6876879898263617,0.6030613487141346,1.6576994422363198,-0.004562337299702919,-0.005836762787268164,0.0020866045673925684,0.06228824367691965,0.5729929475126271
b'i\xf7$\xf1\xc4\xe2S\xdc',b'\x95G\xac\xd3Y\xb9W\xb9',b'\x06\xfe\x0b\xb5\x80\xb9X\xc7',b'\xa5\x15>\x992\xc9Q\x14',b'\xcae]\x1eM8Qi',365190.6580102921,143529.77949923166,26.026658747316638,0.3410560352685116,0.33944420748447146,0.7171042756217172,-0.00011008449231466808,-0.0002660341200771295,3.168518977691001e-05,-1.8795935707252727,0.7126407292059215
b'\xdb\x9e\xda\\\xce\nT$',b'\x95G\xac\xd3Y\xb9W\xb9',b'\xb0\xecX\t\xf5\xc2X-',b'\x97\x11\xd3\xb5\x16\xdbW1',b'\xaf2\x953\x82\x9c^\xab',365186.65745114133,143533.57909621438,26.101565475578195,0.33717278699372655,0.3383668978806106,0.7249104607673397,-0.0018015137434088833,6.391568444393816e-05,7.632283452334429e-05,-0.8103899505860079,0.7017070986569728
b'\x17\x0fe\xa1\x81~_\xe5',b'\x95G\xac\xd3Y\xb9W\xb9',b'\xadU\x84\x00\x06\x90X\x11',b'\x97\x96b\xbe\xac\x98^l',b'\x85\xa3\xbcB\xb6\x0eR+',365187.7434637606,143536.48336197095,25.96151566452288,0.38588278607818094,0.3830431231834021,0.7764107121326116,0.0012799024677852982,-0.00033394828896363105,7.689312246908646e-05,2.245626107977885,0.8435758954189061
"b'FM\xde\x8b\x1f\xeaW,'",b'\x95G\xac\xd3Y\xb9W\xb9',b'I\x04]\x80\xdf>W\xaa',b'\x10\xc8&w\xf6w^G',b'\xec\x94\xf9\xb1U\x94]@',365191.846267776,143518.16790975642,26.498800001953473,1.941815972328186,4.756850719451904,1.721739411354065,6.494232817604221,-1.3334200701512324,-0.21791506171231273,-0.158485382131093,0.8589886644992631
b'zx\xbc\x07[\xe5R\x95',b'\x95G\xac\xd3Y\xb9W\xb9',b'\xd7\x02\xe7bA\xa9X\xda',"b'[\n""\r\xf4\x8cQ\x9a'",b'\xb5D\xe4J/\xf7R#',365225.55288185953,143597.22994639998,26.344257997252356,0.78353680154161,0.8573296525611962,1.7964079952469696,-1.3273964493312551,-0.08500809763515213,0.04041767742954583,-3.038799874770038,0.6993771970462292
b'\xc6\xf9\xf2\x02\xe7\xb8S\x84',b'\x95G\xac\xd3Y\xb9W\xb9',b'r\xb0\x05*\xf5lT=',b'JdyQ\x88\xb3Y\xe8',b'\x1f\xbb\x85\x94\\\x15V\x93',365187.7306886147,143530.81967579832,26.28370713650235,0.33558899446383084,0.33164239298179593,0.7047011225701048,0.012238651498758423,-0.0015255704643715624,0.00014688297230526146,2.3421122862916848,0.4528943629257205
"b""\xaf\xe0\xff\x12p'XO""",b'\x95G\xac\xd3Y\xb9W\xb9',b'G4\xccZ\xf7\xdf^\xc3',b'\x9b\xf4\x8e\xd6\xb5\x1eT1',b'\x7f!v\xaa\xe5{U\x1e',365187.3008280674,143535.2589840889,26.074682881109826,0.37414939236569844,0.3744225644015032,0.7592905396292413,0.0013624520282205259,-7.085965530833591e-05,-0.0001726824314048722,-0.8525296057854592,0.6234642716544799
b'\xa7J\x06\xcfl\xb6U\x1a',b'\x95G\xac\xd3Y\xb9W\xb9',b'\x95mT\x11d\xc5\\m',b'P\x8b\xba\x10\x18\xa0Xa',b'o7j%g\x8aV\xd1',365185.6123619726,143531.75379866984,26.149051721225234,0.37076476216316223,0.37112700939178467,1.0075970888137817,0.0,0.0,0.0,-1.2327760504617213,0.48004499681131624
b'\x0e\\\xe0\xcap\xf6Wm',b'j\xc3\x957\xfe\xb9_\x83',b'\x1f\x8b\xee\x10@\xfd]\x12',b'~\x83\xd2N\xbf\x98]\x9d',b'{N\xe5@O\x11_C',365228.26093308826,143631.73683748752,26.427992417578047,2.090416193008423,5.088992595672607,2.1742000579833984,0.0,0.0,0.0,-1.9567341290667721,0.9703776667448326
b'\xc9\xa1\xd4Gw\x10Q\xda',b'j\xc3\x957\xfe\xb9_\x83',b'/ji\xa7\x97\xecQU',b'\xc7\x81\xdd\x9b\x8eVZ\xa5',b'\xb2\xc7HO\xc39]\xaf',365214.4293636286,143598.15770940573,26.02958761138194,0.7776923066906866,0.9430817321741158,1.7016307676973041,1.3063369012024508,0.14004106246801756,-0.037019260752129704,0.07730931903281757,0.8779883724617724
b'\x00\xfd\xa3\x9d\x14zR\xa3',b'j\xc3\x957\xfe\xb9_\x83',"b'\xf9BGe)""^\x89'",b'\xf0\x16\xc5.\x9c\rZ\xa9',b'\x7fL4\xb2\xb6\x0bU\xac',365187.162772406,143604.56698006165,26.900554590947934,0.8030128079417347,0.9300116887620461,1.8018998968815723,-0.8117839635939006,0.8191443198687415,0.03712501946461422,2.3870228501673125,0.8497933673862648
b'Xp\xeaR\xad/T\x9f',b'j\xc3\x957\xfe\xb9_\x83',b'kR\xb8l\xf4BZ\xfa',b'c\xa0\x89\x1a\xef`^\xbd',b'K\r+E\xc3]U\xb2',365209.1048655558,143600.00658434234,26.246698923869126,0.7683288715913912,0.9165884390291693,1.7110394180668251,-1.3488867406966298,0.16998278549743148,0.04651377379911801,3.0079453254714164,0.8942022589540538
b'\xc5m\xae2v\xac_\xb5',b'j\xc3\x957\xfe\xb9_\x83',"b'a.""\xc3jqX\x17'",b'\xc55\xcd\x0b\x7f\x15Y\xeb',b'Yu\n\xa2\x06\xe9Q\xf2',365186.9149142697,143603.81003344787,26.882762325295857,0.7933497364304399,0.9197540708610292,1.7945195355073191,-0.8400235510220311,0.7690958937125862,0.03739248916107243,2.4211643596581878,0.860169178972923
b'\xbe\xad#\xc4\xdb\x16ZQ',b'j\xc3\x957\xfe\xb9_\x83',b'\xd5\x81v_\xb0\xe1[\xa3',b'\xb7\x1d1\xc3%\xdcT\xc4',b'\x92\xe5\x13\t}G]*',365212.6284980648,143586.86458504613,26.09789052598338,1.8768463134765625,4.572099685668945,1.5754315853118896,0.0,0.0,0.0,-1.76590598987833,0.9831984772272548
b'\x8e\xefV\x82\xac\x0e[\x0f',b'j\xc3\x957\xfe\xb9_\x83',b'M\xa4\x94\xf2\x14Z[\x82',b'\xfd\n\xe1m\x8c\xdcY3',b':\x87D\xf0\x8a\xe2PD',365208.9138008459,143601.58340962033,26.251605423285397,0.8074501833703964,0.9219260756520614,1.6790389800413463,-1.4933770512423483,0.02885114799388371,0.049572392526091566,3.090132172597265,0.8895212403725283
b'\x89\xdcU\xd8\xc1\x01\\\n',b'j\xc3\x957\xfe\xb9_\x83',b'\x19\xba\xd0P\x93\x92Zp',b'}\x96\xe9\x9f/\x03]d',b'\xc4_JeY\x01Xc',365203.9128607459,143598.89897086337,26.28049382529107,0.8239086463395727,1.0859498232084759,1.8265575193941272,1.5314115268224384,-0.01928321467723787,-0.04649249419912467,-0.06381917943260929,0.8762914458792576
b'\xf0!-O\xf7\x15^L',b'j\xc3\x957\xfe\xb9_\x83',b'^T\xf2\xa9x0\\\xad',b'\xf2\xe7\xab\x82r\x81\\\x84',b'`h\xebAC<P\x95',365184.700635507,143570.62174236876,26.165311270770374,0.42332255262731355,0.4161858499052946,0.8195436044970569,-0.0028728120424311794,-0.00020057819829389539,2.3177939475944656e-05,-2.499635130414668,0.9098211173662312
b'J\x02\xcf\x7fX\x19\\\xdf',b'j\xc3\x957\xfe\xb9_\x83',b'\xbc#\x80~\xb2MU\xec',b'\xa3\xc3\x90\x87\xaf\x10]\xd8',b'\x14U\x84*\nUUB',365184.3123088526,143570.3399868728,26.157065926162872,0.4144822218164912,0.4056255110755841,0.8000097137786156,-0.0012612308508860972,0.00019958487093002845,7.985676819696223e-05,0.651690712963084,0.9405110740222437
"b""'E\xa8\x86\xc9LU\x9b""",b'j\xc3\x957\xfe\xb9_\x83',b'\x00R\xeb\x00\xb8\xb6P\xb7',b'\x01L\xad\xa6\xd8XY\xb3',b'\xff\xff\xc6D}\xf7\\\x0c',365185.65826997143,143536.73929774814,26.42572698790425,0.975313875639725,2.0675087396933884,1.744051012244048,0.01762822956458439,-0.0219510685959758,0.05660530547549366,-2.0033693996062625,0.906512277858507
b'\xbdd\xcb\xad\xcc\xea^q',b'j\xc3\x957\xfe\xb9_\x83',b'su\xf1(\x86\xe3Q\x8a',b'z\xe1\xe6\xcaN\x06]\xcc',b'\x0f\x80\xcd\xe7\xdai_\xab',365190.90002465516,143533.911274187,26.014643330728962,0.3866550305863141,0.3833302329138719,0.7704528898502326,0.0009423491720429852,-0.00010405706732030028,1.393393311567999e-05,-0.06482863603454847,0.8656849341718786
b'\xb7nHo\xe4\xc8QI',b'j\xc3\x957\xfe\xb9_\x83',b'\xe6c\xf8\x10\xee\xfb_h',b'5\x17\xc4\xb8\x17\x91[\xa7',b'H\xa0\xc7\x12\x0cqUl',365190.7327290701,143531.9044257853,26.006938118661747,0.352131777753495,0.3482543122356824,0.7326637834485807,0.0011880314667942285,-0.00036199928371190396,6.887569166884979e-06,-1.248133690569544,0.885855776507857
"b'\xe2\x1f^\xfaK\xbaR""'",b'j\xc3\x957\xfe\xb9_\x83',b'\xbc\xe76\xb7\xd0\xa1QF',b'b\xda\xc4z\xd6\xd6[\x1b',b'\xe1\x7f\xb5\xc5M\xc0V\xa4',365189.300135508,143532.42660914292,26.260278171321353,0.6876879898263617,0.6030613487141346,1.6576994422363198,-0.004562337299702919,-0.005836762787268164,0.0020866045673925684,0.06228824367691965,0.5729929475126271
b'\xa5\x15>\x992\xc9Q\x14',b'j\xc3\x957\xfe\xb9_\x83',b'\x06\xfe\x0b\xb5\x80\xb9X\xc7',b'=U\xef\x0c\xf51P]',b'i\xf7$\xf1\xc4\xe2S\xdc',365190.64731906785,143529.78585951327,26.026156753630108,0.3429456775952837,0.34089135716927577,0.7173893082401308,-0.0010366492135024086,2.0540821839772658e-06,1.1073820102731294e-05,-1.8858038604878442,0.7161678955839057
b'\x97\x11\xd3\xb5\x16\xdbW1',b'j\xc3\x957\xfe\xb9_\x83',b'\xb0\xecX\t\xf5\xc2X-',b'\xcd\xc8\xe1\xb8V}\\\xa5',b'\xdb\x9e\xda\\\xce\nT$',365186.6550552307,143533.57633539883,26.118427663150687,0.33926980890583064,0.3404190356934432,0.7246860660069748,-0.001594843691075941,-3.147706573670328e-05,0.00015522831313761516,-0.795740016954567,0.7093102833077884
b'\x97\x96b\xbe\xac\x98^l',b'j\xc3\x957\xfe\xb9_\x83',b'\xadU\x84\x00\x06\x90X\x11',b'\xa5\ta\xcc\x06\xa0\\\xfb',b'\x17\x0fe\xa1\x81~_\xe5',365187.7350358432,143536.4899362961,25.964559853250634,0.3856085858246772,0.3830094293359679,0.7732898136690819,0.00023081440152894614,-3.285127321286805e-05,5.7195236338963195e-05,2.2363808070518605,0.8482588900773503
b'\x10\xc8&w\xf6w^G',b'j\xc3\x957\xfe\xb9_\x83',b'I\x04]\x80\xdf>W\xaa',"b'""\xcc\x1b\xb2\x0b\xc7SI'","b'FM\xde\x8b\x1f\xeaW,'",365192.0618265167,143518.1196620611,26.521279835807565,1.930168867111206,4.711155891418457,1.7551765441894531,6.6096713155207265,-1.3796228238888355,-0.21626631495710572,-0.16643507579478325,0.9932539910425289
"b'[\n""\r\xf4\x8cQ\x9a'",b'j\xc3\x957\xfe\xb9_\x83',b'\xd7\x02\xe7bA\xa9X\xda',b'\xf8\x14\xee\xc8\x1e\nT5',b'zx\xbc\x07[\xe5R\x95',365225.481528264,143597.23605523026,26.350761001465006,0.7837233530659968,0.8592404380752545,1.7973001648530174,-1.343706978775333,-0.06488725169947766,0.04054533723423533,-3.0456181774431883,0.6961837632986674
b'JdyQ\x88\xb3Y\xe8',b'j\xc3\x957\xfe\xb9_\x83',b'r\xb0\x05*\xf5lT=',b'g\xc5\x85\x83&=Y\xad',b'\xc6\xf9\xf2\x02\xe7\xb8S\x84',365187.65273362614,143530.86017551966,26.27262653853161,0.33427008047112233,0.32970131498202265,0.7045834699750367,-0.001038506092620092,0.0008739407143882991,-0.00010445180422891055,2.3238084575555327,0.48233149185689206
b'\x9b\xf4\x8e\xd6\xb5\x1eT1',b'j\xc3\x957\xfe\xb9_\x83',b'G4\xccZ\xf7\xdf^\xc3',b'\x03\xcb\xc8l\xff*^\x9f',"b""\xaf\xe0\xff\x12p'XO""",365187.3008961682,143535.25898054705,26.074674249751176,0.37414939236569844,0.3744225644015032,0.7592905396292413,0.0013624520282205259,-7.085965530833591e-05,-0.0001726824314048722,-0.8525296057854592,0.6234642716544799
b'P\x8b\xba\x10\x18\xa0Xa',b'j\xc3\x957\xfe\xb9_\x83',b'\x95mT\x11d\xc5\\m',b'Y])im\xf1T:',b'\xa7J\x06\xcfl\xb6U\x1a',365185.6123619726,143531.75379866984,26.149051721225234,0.37076476216316223,0.37112700939178467,1.0075970888137817,0.0,0.0,0.0,-1.2327760504617213,0.48004499681131624
b'~\x83\xd2N\xbf\x98]\x9d',b'\x0e%\xe5l%|R\xd4',b'\x1f\x8b\xee\x10@\xfd]\x12',b'\x01\xcf\xe2<\xef\xe3_\x00',b'\x0e\\\xe0\xcap\xf6Wm',365228.24490806775,143631.7454114207,26.437449054384263,2.093782424926758,5.078702926635742,2.194422483444214,0.0,0.0,0.0,-1.9475109934653343,0.946735721516142
b'\xc7\x81\xdd\x9b\x8eVZ\xa5',b'\x0e%\xe5l%|R\xd4',b'/ji\xa7\x97\xecQU',b')\x8d\xa2\x08\xdb\x8d\\r',b'\xc9\xa1\xd4Gw\x10Q\xda',365214.48968043824,143598.1663217768,26.03416769760851,0.7784632664948109,0.9433784359607612,1.702854188665183,1.2530850893473418,0.1436555283827024,-0.036143208340171394,0.08327291133953763,0.8773560533611072
b'\xf0\x16\xc5.\x9c\rZ\xa9',b'\x0e%\xe5l%|R\xd4',"b'\xf9BGe)""^\x89'",b'\xb3\xf9I\xd3\x12\xe7VA',b'\x00\xfd\xa3\x9d\x14zR\xa3',365187.12685784214,143604.6121134724,26.908847046484823,0.8027076088532775,0.9296035552090666,1.802104388579208,-0.8281926900850142,0.8340944673766107,0.037166485878411454,2.3865538560655386,0.8504086337330133
b'c\xa0\x89\x1a\xef`^\xbd',b'\x0e%\xe5l%|R\xd4',b'kR\xb8l\xf4BZ\xfa',b'[\xab\xfd\xab\xe1\x84Y\x1d',b'Xp\xeaR\xad/T\x9f',365209.03750174405,143600.0157092535,26.256922891725864,0.7679779732531229,0.9168171044840336,1.7113247616403193,-1.3434963842284846,0.17087329870228884,0.04600237385831334,3.008762299770968,0.8956391417983876
b'\xc55\xcd\x0b\x7f\x15Y\xeb',b'\x0e%\xe5l%|R\xd4',"b'a.""\xc3jqX\x17'",b'\xf6s\x14J\x83>Rc',b'\xc5m\xae2v\xac_\xb5',365186.8734919077,143603.84987852036,26.89050230827174,0.7933840145192014,0.9189651244236642,1.7944809309360692,-0.8436934579277582,0.7887343592851545,0.03717759383894887,2.4155634606650658,0.8596073924528314
b'\xb7\x1d1\xc3%\xdcT\xc4',b'\x0e%\xe5l%|R\xd4',b'\xd5\x81v_\xb0\xe1[\xa3',b'zv\xb6\xd0r\x01V\xd3',b'\xbe\xad#\xc4\xdb\x16ZQ',365212.62488866725,143586.8598963149,26.115273974518672,1.881671667098999,4.578590393066406,1.5501631498336792,0.0,0.0,0.0,-1.7666469980742354,1.0
b'\xfd\n\xe1m\x8c\xdcY3',b'\x0e%\xe5l%|R\xd4',b'M\xa4\x94\xf2\x14Z[\x82',b'\xf7w\xd8\xe2z\xb4Y\x94',b'\x8e\xefV\x82\xac\x0e[\x0f',365208.8385812128,143601.58230363656,26.26105129271376,0.8080788970433297,0.9225639805634512,1.6797571710788517,-1.4815245718640646,0.03152354924926665,0.04903901380433761,3.092575662664748,0.8857713460734633
b'}\x96\xe9\x9f/\x03]d',b'\x0e%\xe5l%|R\xd4',b'\x19\xba\xd0P\x93\x92Zp',b'\xa7\xb8\x1a\xc9\xe8\xceS\xb0',b'\x89\xdcU\xd8\xc1\x01\\\n',365203.9946263281,143598.89425417336,26.287963568008696,0.8237828833705194,1.0868776274879526,1.8267148857718531,1.5520724705924633,-0.06360716839062641,-0.04628196295476746,-0.06654501647324462,0.8770292184891693
b'\xf2\xe7\xab\x82r\x81\\\x84',b'\x0e%\xe5l%|R\xd4',b'^T\xf2\xa9x0\\\xad',b'\x02\xb8|k\xb8$^w',b'\xf0!-O\xf7\x15^L',365184.70526941644,143570.61540963448,26.18053537155532,0.4287349662525072,0.4211256193574766,0.8253628239170046,-0.0017902175964671382,-0.00027813663148648616,0.00011900340235726594,-2.494632698729676,0.9153716814120645
b'\xa3\xc3\x90\x87\xaf\x10]\xd8',b'\x0e%\xe5l%|R\xd4',b'\xbc#\x80~\xb2MU\xec',b'\x06\xe9\xf9\xff;wQ\xda',b'J\x02\xcf\x7fX\x19\\\xdf',365184.309623892,143570.31699480707,26.159680867324443,0.4174339143278062,0.41005999259640874,0.8037755756718062,-0.0012062756495999773,-0.0004594617193865013,5.551042547496008e-05,0.6585076660687941,0.9447458507671302
b'\x01L\xad\xa6\xd8XY\xb3',b'\x0e%\xe5l%|R\xd4',b'\x00R\xeb\x00\xb8\xb6P\xb7',b'\xd7\xf4\\u\xde\x93P\xac',"b""'E\xa8\x86\xc9LU\x9b""",365185.66165163403,143536.7337733422,26.431192336371794,0.9735185849294989,2.0682908131183018,1.7422541572653667,0.01923412535983856,-0.027501180191842473,0.056579336439708236,-1.9973767433133136,0.9076439002628292
b'z\xe1\xe6\xcaN\x06]\xcc',b'\x0e%\xe5l%|R\xd4',b'su\xf1(\x86\xe3Q\x8a',b'\xff\xb6<ql\x8aU\x06',b'\xbdd\xcb\xad\xcc\xea^q',365190.9095628303,143533.8999529123,26.02029980664791,0.3819778133548973,0.3782368469769237,0.7679729798625983,0.0015721164237707938,-0.0003462576082037089,4.667624094535337e-05,-0.06745462615820097,0.8784234106827088
b'5\x17\xc4\xb8\x17\x91[\xa7',b'\x0e%\xe5l%|R\xd4',b'\xe6c\xf8\x10\xee\xfb_h',b'\xb0\x96+8j\x80Z\xaf',b'\xb7nHo\xe4\xc8QI',365190.7331790598,143531.9015946171,26.006548097575187,0.35220031877409647,0.3479277353130613,0.7325965141222649,0.0009510912628681317,-0.0002858844071852228,4.091002208597414e-07,-1.248572646331012,0.8936347139155201
b'b\xda\xc4z\xd6\xd6[\x1b',b'\x0e%\xe5l%|R\xd4',b'\xbc\xe76\xb7\xd0\xa1QF',b'\x92\x8b\x91\x0c\x19\x07Y-',"b'\xe2\x1f^\xfaK\xbaR""'",365189.2999074824,143532.42631742152,26.26038245981763,0.6876879898263617,0.6030613487141346,1.6576994422363198,-0.004562337299702919,-0.005836762787268164,0.0020866045673925684,0.06228824367691965,0.5729929475126271
b'=U\xef\x0c\xf51P]',b'\x0e%\xe5l%|R\xd4',b'\x06\xfe\x0b\xb5\x80\xb9X\xc7',b'\xd3\xabJ\x1d\xd8\x84Rj',b'\xa5\x15>\x992\xc9Q\x14',365190.65001417475,143529.78557754576,26.025609513038926,0.341939453835836,0.33957642778130026,0.7201161136054354,-0.000554895702382161,-5.8681480715384616e-06,1.2256346148028968e-06,-1.9010703833510543,0.6883520908940478
b'\xcd\xc8\xe1\xb8V}\\\xa5',b'\x0e%\xe5l%|R\xd4',b'\xb0\xecX\t\xf5\xc2X-',b'\xfea\xc0\x94\x8c\xd3]\xa5',b'\x97\x11\xd3\xb5\x16\xdbW1',365186.65111025417,143533.5772877047,26.136349170434055,0.34143495905208787,0.34103740266240823,0.7235118811415728,-0.0015743196545620415,5.26246663926307e-06,0.00019922660338604625,-0.7942656311955925,0.7218418170176023
b'\xa5\ta\xcc\x06\xa0\\\xfb',b'\x0e%\xe5l%|R\xd4',b'\xadU\x84\x00\x06\x90X\x11',b'\x99\x9f\xa64\xb8\x80Z:',b'\x97\x96b\xbe\xac\x98^l',365187.730501751,143536.4892902306,25.978852605619622,0.3877237318697424,0.3842971959815112,0.7706113910843672,-0.0002268251693940036,-3.572394752946304e-05,0.00012810364734853287,2.2220686713859594,0.8602214574073099
"b'""\xcc\x1b\xb2\x0b\xc7SI'",b'\x0e%\xe5l%|R\xd4',b'I\x04]\x80\xdf>W\xaa',b'\\\x04B\xfa\xe8\xd2V\xd0',b'\x10\xc8&w\xf6w^G',365192.5114114655,143518.0282180995,26.517265935656745,1.9386879205703735,4.784355163574219,1.7349830865859985,6.52261792973006,-1.4802888691704281,-0.2406509037518993,-0.1894139251584471,0.8374165297010615
b'\xf8\x14\xee\xc8\x1e\nT5',b'\x0e%\xe5l%|R\xd4',b'\xd7\x02\xe7bA\xa9X\xda',b'\xd7\xb2\x7f\xa3~hS\xd7',"b'[\n""\r\xf4\x8cQ\x9a'",365225.41678868263,143597.24137807926,26.35496663535604,0.7835106637396482,0.8598366887684575,1.7984789956280147,-1.3301184260640346,-0.0552445480882733,0.04026405868003807,-3.0510208839234645,0.6949496392868536
b'g\xc5\x85\x83&=Y\xad',b'\x0e%\xe5l%|R\xd4',b'r\xb0\x05*\xf5lT=',b'\xe2\rSA\xce\xd8[\xa5',b'JdyQ\x88\xb3Y\xe8',365187.6024446852,143530.92745009257,26.262389052001982,0.33466860484052724,0.33058417641704235,0.7058696343038214,-0.006197987729346812,0.002536214784696112,-0.00013732592378031393,2.355101164227947,0.49553811262126224
b'\x03\xcb\xc8l\xff*^\x9f',b'\x0e%\xe5l%|R\xd4',b'G4\xccZ\xf7\xdf^\xc3',b'hQ\x8c\xa3`\xf0R\xb4',b'\x9b\xf4\x8e\xd6\xb5\x1eT1',365187.2745195477,143535.24985941677,26.100162541797854,0.36290699208208127,0.366800219421356,0.7489755426653265,-0.0027452900397926094,-0.0004576298712102431,0.00043503570886994057,-0.8713549314343565,0.6270637840910515
b'Y])im\xf1T:',b'\x0e%\xe5l%|R\xd4',b'\x95mT\x11d\xc5\\m',b'\x8c\x8f\x16G\xb6\x03_6',b'P\x8b\xba\x10\x18\xa0Xa',365185.6123619726,143531.75379866984,26.149051721225234,0.37076476216316223,0.37112700939178467,1.0075970888137817,0.0,0.0,0.0,-1.2327760504617213,0.48004499681131624
